,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
5082,Alyssa Kirchner,F,Single-ply,14.5,49.6,102.5,120.0,50.0
5085,Yessi Altamirano,F,Raw,20.5,51.9,115.0,155.0,62.5
5089,Tamara Navarro,F,Raw,21.5,57.0,103.0,127.5,45.0
5090,Karen Parnow,F,Single-ply,55.0,67.04,120.5,143.0,82.5
5091,Vikki Traugot,F,Multi-ply,50.0,66.45,215.0,185.0,140.0
5092,Jessica Liubicich,F,Wraps,28.0,93.1,167.5,187.5,107.5
5095,Monica Ocejo,F,Raw,32.0,59.7,97.5,115.0,57.5
5099,Dunia Monroy,F,Raw,24.0,74.9,107.5,127.5,45.0
5103,Alexis Hill,F,Raw,23.0,78.7,95.0,122.5,55.0
5104,Alexis Shaffer,F,Raw,22.5,82.8,147.5,172.5,75.0
5107,Brittany Forneris,F,Raw,24.0,62.14,102.5,117.5,42.5
5108,April Shumaker,F,Single-ply,46.0,47.17,137.5,140.0,112.5
5115,Olivia Kyosti,F,Raw,17.5,47.0,102.5,110.0,55.0
5116,Monica Morris,F,Wraps,43.0,67.2,147.5,160.5,98.0
5118,Kayla Carpenter,F,Wraps,22.0,81.4,107.5,140.0,52.5
5119,Vanessa Soto,F,Multi-ply,21.0,55.7,82.5,115.0,42.5
5127,Carly Fulner,F,Raw,24.0,60.0,115.0,135.0,70.0
5131,Iris Lane,F,Raw,31.5,82.4,120.0,135.0,60.0
5137,Oxana Koveza,F,Wraps,33.5,50.5,95.0,125.0,60.0
5139,Gemella Davies,F,Wraps,20.0,74.1,85.0,110.0,47.5
5145,Tasha Whelan,F,Raw,29.0,62.37,125.0,157.5,75.0
5146,Lynn Brault,F,Raw,30.0,63.2,105.0,162.5,62.5
5147,Kate Dell,F,Raw,28.0,66.7,110.0,137.5,65.0
5151,Johanna Paine,F,Raw,29.5,56.73,120.0,132.5,62.5
5154,Ruthie Luna,F,Raw,25.5,65.8,110.0,127.5,65.0
5155,La-Thisha Broome,F,Raw,21.5,112.7,180.0,170.0,80.0
5166,Bonney Rempel,F,Raw,49.5,107.66,167.5,175.0,110.0
5168,Hollis Gauss,F,Raw,41.5,94.3,140.0,140.0,67.5
5171,Iwona Karwowska,F,Raw,34.0,85.7,155.0,160.0,80.0
5173,Autumn Karas,F,Raw,30.5,75.3,107.5,125.0,62.5
5179,Tetyana Shlopko,F,Single-ply,19.5,46.53,140.0,135.0,80.0
5181,Aimee Halman,F,Raw,36.0,80.2,148.0,160.0,77.5
5185,Rachel Lee,F,Raw,26.5,62.3,115.0,132.5,50.0
5186,Nina Markovic,F,Wraps,17.5,85.2,140.0,132.5,80.0
5189,Kerrie Kauter,F,Raw,56.5,82.8,97.5,130.0,57.5
5190,Bianca Martinez,F,Single-ply,18.5,44.91,112.5,117.5,57.5
5192,Morgan Celentano,F,Raw,21.5,62.4,85.0,85.0,37.5
5193,Kristine Rae Olmsted,F,Single-ply,42.0,113.7,167.5,142.5,95.0
5194,Katherine Hristou,F,Raw,53.0,78.4,102.5,115.0,60.0
5197,Meghan Schrab,F,Wraps,28.0,102.4,117.5,145.0,60.0
5198,Mariah Heller,F,Raw,19.0,66.22,87.5,97.5,47.5
5203,Marie-Audrey Ross,F,Raw,28.0,73.3,100.0,140.0,57.5
5205,Kaylee Cochran,F,Raw,17.5,46.4,70.0,97.5,32.5
5207,Adriana Cuta,F,Single-ply,25.5,56.9,190.0,195.0,90.0
5209,Aislinn Woody,F,Wraps,25.0,67.13,105.0,137.5,57.5
5210,Bobbi Wagner,F,Raw,35.5,66.2,90.0,120.0,55.0
5214,Kim Bunt,F,Raw,32.5,53.65,75.0,130.0,55.0
5218,Sarah Bunta,F,Raw,25.0,66.9,122.5,142.5,72.5
5222,Renee Jeffrey,F,Raw,52.0,59.5,80.0,105.0,52.5
5225,Morgan Peters,F,Single-ply,17.5,53.0,132.5,112.5,32.5
5229,Lisa Veitch,F,Raw,44.5,146.9,135.0,177.5,77.5
5230,Allison Dgien,F,Wraps,14.0,66.72,77.11,95.25,54.43
5233,Sara Harpin,F,Wraps,36.0,80.4,182.5,190.0,107.5
5241,Lauren Waters,F,Raw,27.5,62.5,92.5,127.5,47.5
5242,Morgynn Horton,F,Wraps,31.0,116.57,106.59,147.42,81.65
5244,Milla Ylinen,F,Raw,38.5,56.75,110.0,90.0,60.0
5245,Maria Dwyer,F,Raw,37.0,69.13,102.5,130.0,52.5
5249,Leslie Sanchez,F,Raw,39.5,83.1,130.0,135.0,65.0
5250,Casey Woford,F,Wraps,17.0,54.34,65.77,111.13,38.56
5255,Marica Tadic,F,Raw,47.5,71.25,102.5,117.5,55.0
5263,Christina Carroll,F,Raw,40.0,73.8,115.0,117.5,57.5
5267,Malinda Gustafson,F,Raw,33.0,74.98,110.0,150.0,65.0
5268,Karin Arthur,F,Raw,39.5,74.0,77.5,107.5,40.0
5269,Amy Soto,F,Raw,19.5,71.53,97.5,95.0,42.5
5271,Rian Voyles,F,Wraps,25.0,51.6,102.5,112.5,57.5
5272,Kristin Perissinotto,F,Raw,22.5,71.7,122.5,174.0,87.5
5274,Evonne Yu,F,Wraps,26.0,65.9,115.0,102.5,40.0
5275,Haleigh Shreffler,F,Raw,19.5,62.3,112.5,132.5,57.5
5288,Melissa Weng,F,Raw,27.0,80.2,110.0,105.0,47.5
5289,Linda Pulsan,F,Raw,45.5,68.55,177.5,180.0,90.0
5290,Destiny Jolley,F,Raw,17.0,51.8,95.0,102.5,55.0
5292,Zoe Vinacco,F,Raw,16.5,71.0,95.0,100.0,42.5
5294,Rebecca Gilbert,F,Raw,25.5,56.8,115.0,142.5,60.0
5296,Nikki-Lee Brown,F,Raw,29.0,74.6,50.0,80.0,40.0
5297,Andrea Laucella,F,Raw,31.0,52.0,105.0,132.5,55.0
5298,Tahismari Santiago,F,Single-ply,17.5,51.3,97.5,97.5,32.5
5299,Jane Hung,F,Raw,21.5,45.0,87.5,110.0,47.5
5300,Ana de Joux,F,Raw,35.5,101.84,165.0,175.0,82.5
5303,Vanessa Gomez,F,Raw,26.0,51.7,85.0,112.5,62.5
5304,Katarina Hennessey,F,Raw,17.5,51.44,82.5,92.5,57.5
5307,Megan VonKolnitz,F,Raw,23.0,57.5,92.5,120.0,60.0
5312,Karithe Nasser,F,Raw,38.0,59.1,152.5,160.0,80.0
5314,Tracy Draher,F,Wraps,41.0,79.2,165.56,197.31,117.93
5316,Danielle Moeckel,F,Raw,28.5,51.7,100.0,125.0,50.0
5318,Cicera Tavares,F,Raw,38.5,62.77,167.5,180.0,85.0
5322,Wendy Napper,F,Raw,53.5,82.55,100.0,125.0,55.0
5325,Cassandra Johnson,F,Raw,23.0,74.9,115.0,122.5,52.5
5328,Jesica Swisher,F,Raw,32.5,56.6,105.0,137.5,55.0
5333,Shannon Chipman,F,Raw,23.5,61.3,127.5,135.0,65.0
5342,Rachel Meltzer,F,Raw,27.5,76.9,97.5,125.0,50.0
5354,Kaitlin Courtney,F,Raw,27.0,63.7,115.0,127.5,57.5
5355,Kira Hardy,F,Wraps,19.0,94.6,165.0,182.5,85.0
5361,Rachel Wood,F,Wraps,26.0,52.9,112.5,147.5,60.0
5364,Whitney Williams,F,Wraps,27.0,59.4,147.5,172.5,75.0
5369,Sarah Meunier,F,Raw,37.0,61.45,100.0,120.0,70.0
5379,Kori Bridgewater,F,Wraps,28.0,78.47,124.74,156.49,65.77
5383,Aimee Mergaert,F,Single-ply,42.5,119.98,215.0,175.0,140.0
5384,Chelsea Stewart,F,Wraps,24.0,51.26,95.25,131.54,49.9
5390,Sophie Swanson,F,Single-ply,15.5,66.63,127.0,127.0,52.2
5393,Meagan Stewart,F,Raw,25.5,66.0,72.5,95.0,52.5
5397,Clair Angel,F,Raw,50.5,56.0,82.5,122.5,50.0
5398,Casey Bauman,F,Wraps,22.0,58.5,140.0,150.0,57.5
5399,Valerie Walter,F,Raw,61.0,56.52,57.5,75.5,35.5
5400,Megan Behounek,F,Raw,27.0,64.2,52.5,85.0,40.0
5403,Suzanne LaForge,F,Raw,56.5,68.98,142.5,175.0,77.5
5405,Sarah Bryant,F,Wraps,22.0,47.3,67.5,115.0,32.5
5409,Daniela Falck,F,Raw,39.5,62.44,115.0,155.0,70.0
5411,Lene Thorén,F,Raw,35.5,119.74,172.5,170.0,85.0
5412,Laura Finot,F,Raw,22.5,56.9,102.5,137.5,55.0
5415,Maura McCarthy,F,Raw,26.5,72.0,152.5,170.0,82.5
5416,Amy Perry,F,Wraps,45.0,66.13,102.5,137.5,55.0
5417,Moriah Buckwalter,F,Single-ply,21.5,107.1,205.0,160.0,105.0
5419,Liz White,F,Wraps,28.0,60.5,82.5,117.5,50.0
5424,Tiarna Davis,F,Wraps,15.0,54.9,120.0,100.0,55.0
5427,Natasha Minor,F,Wraps,26.0,85.5,172.5,202.5,105.0
5429,Borka Blagojevic,F,Wraps,14.5,47.3,65.0,95.0,30.0
5433,Brianne Wagner,F,Raw,28.5,68.5,110.0,110.0,52.5
5435,Faith-Georgia Lodise,F,Raw,13.0,59.96,70.31,83.91,38.56
5436,Angelique Eves,F,Raw,40.0,113.0,137.5,160.0,77.5
5437,Jaime Des Roches,F,Raw,28.0,74.5,132.5,152.5,77.5
5438,Amy Nguyen,F,Raw,21.5,42.5,82.5,105.0,40.0
5441,Natalie Zellers,F,Raw,40.0,72.1,130.0,150.0,82.5
5443,Lynne Castellanos,F,Raw,52.0,66.41,65.0,132.5,45.0
5445,Annie Lamia,F,Raw,26.0,65.3,107.5,132.5,52.5
5446,Anna Crist,F,Raw,23.0,54.79,92.5,110.0,50.0
5449,Irina Petrovich,F,Raw,32.0,67.2,172.5,202.5,122.5
5455,Taylor Ray,F,Wraps,22.0,117.3,172.5,187.5,82.5
5459,Kathryn Chilton,F,Raw,22.5,51.9,110.0,135.0,62.5
5463,Marion Brown,F,Raw,38.5,110.8,80.0,130.0,57.5
5467,Dawn Butzer,F,Raw,37.0,59.9,95.0,110.0,55.0
5472,Jenny Nguyen,F,Wraps,25.0,76.29,102.5,115.0,47.5
5480,Shannon Sullivan,F,Wraps,29.0,89.0,175.0,180.0,103.0
5482,Kristi Reese,F,Raw,34.0,81.3,140.0,165.0,93.0
5487,Kristen Lesino,F,Single-ply,24.0,66.9,90.0,115.0,52.5
5491,Beata Domjan Jarvis,F,Raw,46.0,57.5,73.0,72.5,53.0
5492,Melanie Dunn,F,Single-ply,42.0,58.5,97.5,150.0,57.5
5511,Lauren Hodal,F,Single-ply,17.5,66.9,135.0,117.5,50.0
5512,Stephanie Hebert,F,Raw,20.5,46.5,70.0,87.5,40.0
5513,Heather Freeborn,F,Wraps,29.0,78.93,165.56,142.88,68.04
5520,Kailan Kalina,F,Raw,24.5,65.1,105.0,140.0,60.0
5521,Laura Frost,F,Raw,37.0,78.3,87.5,107.5,50.0
5522,Kirstin Dabaja,F,Raw,25.0,117.0,125.0,175.0,85.0
5525,Susan Harrison,F,Raw,38.0,58.2,125.0,137.5,67.5
5531,Marjorie Gudani,F,Wraps,25.0,51.9,115.0,155.0,57.5
5532,Loren McCarthy,F,Raw,21.5,66.5,97.5,127.5,60.0
5535,Ines Antunes,F,Wraps,18.0,65.6,115.5,130.0,50.0
5536,Heidi Bailey,F,Raw,43.0,64.59,80.0,105.0,55.0
5539,Tori Bustillos,F,Wraps,25.0,77.02,95.0,145.0,65.0
5544,Nicki I'Anson,F,Wraps,48.0,79.29,165.0,192.5,106.5
5547,Cortney Leih,F,Wraps,28.0,63.41,147.5,170.0,80.0
5551,Kati-Lyn Reynolds,F,Wraps,29.0,59.2,100.0,115.0,55.0
5553,Claire Finch,F,Wraps,36.0,109.5,180.0,165.0,77.5
5560,Vialeta Kudrevich,F,Raw,21.5,47.0,83.9,99.8,59.0
5561,Kelly Gomez,F,Raw,33.5,55.0,95.0,155.0,57.5
5567,Larnah Lowe,F,Wraps,30.0,87.0,200.0,180.0,80.0
5570,Stacey Peters,F,Raw,44.0,74.6,82.5,125.0,50.0
5573,Nina Gerber,F,Raw,26.0,69.9,125.0,137.5,62.5
5574,Cynthia Lee,F,Raw,32.0,76.38,137.5,157.5,57.5
5575,Rebecca Gleich,F,Wraps,22.0,59.7,142.5,143.0,70.5
5581,Katlyn Lewis,F,Raw,25.0,72.8,87.5,135.0,52.5
5585,Mariko Hamashima,F,Raw,24.5,82.6,112.5,140.0,70.0
5586,Meagan Lee,F,Wraps,27.0,85.3,82.5,95.0,50.0
5587,Ally Spang,F,Single-ply,14.5,51.8,92.5,102.5,35.0
5589,Elisabeth Barry,F,Raw,40.5,49.95,90.0,130.0,40.0
5594,Jessica Edwards,F,Raw,38.5,56.47,142.5,170.0,95.0
5596,Kendall Luz,F,Raw,19.0,53.8,102.5,110.0,55.0
5597,Izumi Murakami,F,Raw,17.5,70.55,95.0,95.0,60.0
5598,Rachele Lehmann,F,Raw,28.5,70.27,117.5,155.0,67.5
5604,Linda Barnes,F,Single-ply,64.0,49.44,130.0,142.5,67.5
5605,Billie Wolfe,F,Raw,38.0,97.0,97.5,150.0,52.5
5607,Cindy Gonzalez,F,Raw,38.0,108.3,182.5,192.5,100.0
5609,Tetyana Prymenchuk,F,Single-ply,37.5,56.0,202.5,190.0,120.0
5611,Melinda Wormald,F,Raw,24.5,80.45,110.0,120.0,57.5
5614,Sarah Dooley,F,Raw,35.0,67.0,107.5,145.0,57.5
5617,Victoria Tillotson,F,Raw,21.0,66.5,110.0,112.5,55.0
5618,Jennifer Aguilera,F,Raw,20.0,50.89,85.0,115.0,40.0
5619,Hattie Attebery,F,Raw,36.0,58.9,90.0,115.0,50.0
5626,Alexandra Kousathana,F,Raw,20.5,72.0,120.0,137.5,70.0
5628,Lisa DeMetrou,F,Wraps,47.0,52.62,102.06,113.4,61.23
5630,Casey Riche,F,Single-ply,18.5,116.0,180.0,140.0,120.0
5632,Francesca Paraz,F,Raw,23.0,54.2,110.0,142.5,75.0
5634,Taylor Garrett,F,Raw,19.0,53.57,87.5,110.0,47.5
5641,Elizabeth Wittke,F,Raw,28.5,68.9,100.0,120.0,50.0
5644,Donna Marts,F,Single-ply,47.0,66.3,142.5,152.5,97.5
5646,Heidi Kearns,F,Raw,33.5,55.95,127.5,160.0,62.5
5650,Yazzmin McCain,F,Raw,21.5,69.9,112.5,145.0,70.0
5653,Martha Salaya,F,Single-ply,17.5,56.8,165.0,170.0,82.5
5655,Paige Barsema,F,Wraps,23.0,67.2,110.0,115.0,60.0
5657,Taylor Nardoni,F,Raw,27.0,74.5,110.0,130.0,55.0
5659,Gloria Valenzuela,F,Wraps,29.0,59.2,97.5,120.0,60.0
5661,Sydney Atkinson,F,Raw,22.5,70.7,140.0,165.0,70.0
5663,Lesley Bowen,F,Wraps,25.0,67.22,106.59,102.06,40.82
5664,Marilyn Cataldo,F,Raw,69.5,82.2,60.0,127.5,37.5
5665,Elora Johnson,F,Raw,21.5,55.38,77.5,95.0,50.0
5666,Whitney Wesley,F,Raw,34.0,89.36,108.86,165.56,70.31
5669,Hailee Markey,F,Single-ply,15.5,101.4,115.0,157.5,60.0
5672,Jordan Hagstette,F,Raw,24.0,55.5,102.5,115.0,50.0
5675,Michele Muraski,F,Raw,43.5,63.48,90.0,145.0,52.5
5677,Nicole Iden,F,Raw,38.5,60.4,105.0,105.0,55.0
5682,Jennifer Harrison,F,Raw,31.0,80.0,95.0,130.0,62.5
5686,Malissa Salazar,F,Raw,19.0,61.9,110.0,127.5,42.5
5687,Erika Peralta,F,Single-ply,19.5,55.1,145.0,122.5,72.5
5692,Dana Shim-Palama,F,Raw,54.0,51.8,70.0,122.5,47.5
5694,Sarina Armstrong,F,Raw,29.0,71.2,107.5,152.5,82.5
5696,Mackenzie Andrews,F,Raw,20.0,59.3,132.5,167.5,70.0
5697,Jessica Kratz,F,Wraps,42.0,64.2,145.0,170.0,82.5
5698,Zoë Winter,F,Raw,38.5,78.1,127.5,140.0,75.0
5699,Jaymee Miller,F,Raw,33.5,79.8,177.5,182.5,85.0
5701,Linda Pulsan,F,Raw,43.5,70.69,182.5,187.5,97.5
5707,Jessica Day,F,Wraps,32.0,59.2,160.0,172.5,90.0
5710,Dee Parsons,F,Wraps,47.0,83.8,100.0,122.5,55.0
5727,Denise Johnson,F,Single-ply,67.5,52.64,57.5,87.5,37.5
5728,Katie Lin,F,Raw,25.0,60.2,115.0,130.0,55.0
5731,Ellie Woollard,F,Raw,22.5,61.85,112.5,115.0,62.5
5741,Rome Stein,F,Raw,47.0,65.45,112.5,127.5,67.5
5743,Samantha Taylor,F,Raw,23.5,72.42,150.0,157.5,72.5
5745,Renée Howland,F,Raw,33.0,55.8,97.5,115.0,52.5
5748,Deborah McGovern,F,Single-ply,61.5,56.1,95.0,120.0,60.0
5749,Tessa Yannone,F,Raw,22.5,61.2,95.0,112.5,50.0
5755,Jacqueline Wickens,F,Wraps,23.0,81.4,147.5,142.5,87.5
5756,Whitney Dunbar,F,Raw,27.0,71.4,87.5,125.0,55.0
5758,Lara Roche-Sudar,F,Raw,25.5,65.7,92.5,102.5,47.5
5764,Marie France Cabos,F,Single-ply,49.5,56.08,137.5,147.5,87.5
5767,Julia Hsu,F,Raw,20.5,60.5,82.5,115.0,67.5
5768,Rebecca Hurst,F,Raw,28.5,55.83,85.0,127.5,60.0
5773,Roxanne Collins,F,Raw,34.5,71.1,140.0,200.0,70.0
5774,Sheri Stiles,F,Raw,25.0,70.08,135.0,172.5,72.5
5780,Sara Olguin,F,Raw,17.0,67.0,97.5,110.0,62.5
5781,Mirtha Delatorre,F,Raw,46.0,73.2,133.0,142.5,65.0
5782,Chika Okudo,F,Raw,20.5,57.65,85.0,125.0,65.0
5786,Jamie Medina,F,Wraps,31.0,48.0,100.0,127.5,52.5
5789,Jessica Crittendon,F,Raw,30.0,89.7,120.0,152.5,70.0
5790,Bridget Hodge,F,Raw,27.0,105.7,127.5,160.0,60.0
5791,Lorrin Naasz,F,Raw,24.0,81.19,137.5,162.5,80.0
5794,Bonnie Starnes,F,Raw,38.0,65.5,75.0,132.5,50.0
5796,Brittany Liberson,F,Raw,30.0,55.6,87.5,115.0,50.0
5797,Jessica Cunningham,F,Raw,36.5,44.9,72.5,100.0,45.0
5799,Cathy Halforty,F,Raw,45.5,55.22,85.0,125.0,52.5
5801,Chrissy Wettach,F,Single-ply,15.0,58.8,97.5,100.0,40.0
5802,Kalee Kitzman,F,Raw,17.5,70.8,107.5,150.0,57.5
5803,Christine Davis,F,Raw,38.0,111.2,150.0,167.5,80.0
5804,Brandy Messer,F,Raw,36.0,74.1,97.5,115.0,52.5
5805,Sophia Hussary,F,Wraps,38.0,82.1,142.5,190.0,85.0
5809,Isabelle Iliev,F,Single-ply,49.5,62.11,152.5,165.0,130.0
5817,Kayla Valenzuela,F,Raw,26.0,56.0,95.0,140.0,47.5
5818,Cristal Carbral,F,Single-ply,20.0,63.2,180.0,185.0,80.0
5819,Noelle Ladwig,F,Single-ply,16.5,47.4,100.0,105.0,45.0
5821,Louise Edwards,F,Single-ply,38.5,46.91,127.5,130.0,65.0
5830,Kelley Mitchell,F,Raw,32.0,66.5,105.0,115.0,62.5
5831,Ashley Contorno,F,Raw,28.0,65.7,102.5,125.0,77.5
5840,Azar Khoshkbariie,F,Wraps,37.0,137.6,182.5,167.5,102.5
5842,Sarah Wages,F,Raw,35.5,106.1,137.5,157.5,77.5
5845,Taylor Broadway,F,Raw,21.0,58.9,62.5,80.0,35.0
5846,Megan Hinchley,F,Raw,35.5,51.46,122.5,147.5,67.5
5853,Erle Engmark,F,Single-ply,22.5,62.9,187.5,200.0,130.0
5855,Brianne Sharrard,F,Raw,21.0,55.6,92.5,110.0,67.5
5859,Angela George,F,Raw,26.0,82.3,125.0,150.0,70.0
5860,Tina Crawford,F,Single-ply,51.5,69.61,145.0,155.0,85.0
5861,Julie Davis,F,Wraps,39.5,58.1,120.0,135.0,70.0
5865,Stephani Catt,F,Raw,30.5,61.7,130.0,145.0,67.5
5866,Kelsey Lueck,F,Raw,22.0,106.6,112.5,115.0,85.0
5870,Kalo Lowe,F,Raw,50.0,66.8,127.5,152.5,82.5
5872,Emily Kuhn,F,Raw,20.5,59.7,107.5,122.5,47.5
5875,Kelly Galle,F,Raw,28.5,81.4,102.5,117.5,62.5
5876,Donna Bingham,F,Wraps,48.0,81.8,130.0,127.5,70.0
5879,Dakoda Plumridge,F,Wraps,25.0,75.0,170.0,205.0,90.0
5882,Kathleen MacNaughton,F,Raw,57.0,79.6,70.0,97.5,45.0
5885,Monica Morris,F,Wraps,44.0,67.2,160.0,175.0,102.5
5886,Jojo Carmody,F,Raw,33.5,60.9,102.5,115.0,52.5
5887,Courtney Sartin,F,Raw,23.0,73.1,155.0,160.0,67.5
5893,Stephanie Stephens,F,Single-ply,36.0,71.7,177.5,185.0,120.0
5901,Aliaksandra Burykina,F,Raw,13.5,51.6,85.0,95.0,60.0
5903,Marianna Green,F,Raw,32.0,66.5,95.0,117.5,57.5
5906,Jessika Byrd,F,Raw,23.0,94.4,150.0,172.5,82.5
5911,Therese Roth,F,Raw,57.5,60.6,77.5,90.0,50.0
5916,Syndney Martinez,F,Single-ply,16.0,54.1,115.0,137.5,60.0
5917,Rachel Hartnett,F,Raw,21.5,55.95,102.5,127.5,70.0
5919,Ariel Zhang,F,Raw,22.5,51.2,92.5,125.0,47.5
5920,Sammi Johnson,F,Wraps,26.0,89.63,147.5,192.5,85.0
5927,Shyanne Naquin,F,Single-ply,16.5,63.91,165.0,155.0,107.5
5931,Emma Brisson,F,Raw,30.5,74.37,95.0,120.0,47.5
5935,Julielyn Lew,F,Raw,32.0,59.6,92.5,137.5,52.5
5936,Tiara Valle,F,Raw,21.0,66.5,113.0,127.5,65.0
5938,Shannon Callahan,F,Raw,26.5,115.3,145.0,155.0,75.0
5945,Jay'sun Moore,F,Raw,19.5,54.12,120.0,150.0,67.5
5947,Heidi Kearns,F,Raw,34.5,61.65,145.0,160.0,75.0
5952,Natalie Terrano,F,Raw,27.0,65.91,140.0,182.5,70.0
5960,Brittany Kohnke,F,Raw,32.5,62.8,140.0,155.0,67.5
5968,Karin Arthur,F,Raw,39.5,69.8,87.5,115.0,42.5
5974,Charlene Cohen,F,Wraps,33.0,59.65,117.5,160.0,60.0
5977,Anna Khudayarov,F,Wraps,29.0,80.4,242.5,232.5,140.0
5983,Jenna Doyle,F,Wraps,22.0,74.21,125.0,160.0,60.0
5987,Ameli Fong,F,Raw,24.5,51.0,97.5,130.0,62.5
5988,Noelle Ladwig,F,Single-ply,16.5,46.2,105.0,100.0,40.0
5996,Susan Elwyn,F,Single-ply,69.5,46.06,90.0,122.5,42.5
5997,Lauren Smith,F,Raw,24.5,101.9,97.5,117.5,50.0
5999,Bebe Burns,F,Single-ply,74.5,51.8,72.5,82.5,50.5
6001,Samantha Thomasson,F,Raw,18.5,62.15,140.0,135.0,85.0
6002,Erin Looper,F,Raw,28.5,72.8,105.0,140.0,67.5
6003,Kristen Bays-Yehuda,F,Raw,37.0,53.6,97.5,112.5,42.5
6007,Silvia Bautista,F,Raw,19.0,77.7,112.5,137.5,47.5
6013,Elena Evtushenko,F,Wraps,30.0,64.7,90.0,95.0,57.5
6020,Julia Wood,F,Single-ply,24.5,68.45,95.0,102.5,90.0
6030,Lauren Rutan,F,Raw,31.5,59.4,155.0,157.5,90.0
6032,Ankie Timmers,F,Single-ply,29.5,71.9,212.5,222.5,157.5
6033,Lindsay Smith,F,Raw,29.0,74.6,105.0,117.5,70.0
6034,Yadhira Oritz,F,Wraps,38.5,104.78,102.06,127.01,52.16
6035,Maggie Graham,F,Raw,31.0,59.6,77.5,122.5,50.0
6037,Janel Brown,F,Raw,42.5,56.0,115.0,132.5,60.0
6040,Samantha Jackson,F,Raw,33.5,109.4,130.0,150.0,77.5
6042,Courtney Johnson,F,Raw,28.0,52.4,72.5,97.5,40.0
6056,Charlie Shotton-Gale,F,Raw,30.5,84.0,155.0,170.0,85.0
6061,Maritza Camacho,F,Raw,33.0,67.2,120.0,137.5,65.0
6067,Allie Mahoe,F,Raw,15.0,51.71,77.5,85.0,42.5
6068,Ning Chien,F,Raw,18.5,75.8,142.5,147.5,62.5
6069,Shelby Sommers,F,Single-ply,21.0,70.8,140.0,142.5,65.0
6074,Cayti Neff,F,Raw,20.5,69.15,130.0,157.5,77.5
6082,Krystsina Shlykovich,F,Single-ply,17.5,56.54,135.0,145.0,62.5
6083,Jessy Howard,F,Raw,20.0,67.4,112.5,145.0,75.0
6089,Marilyn Cataldo,F,Raw,69.5,82.5,60.0,127.5,37.5
6091,Anastasia McCourt,F,Raw,15.5,55.3,80.0,102.5,47.5
6094,Jodelle Tavine,F,Raw,30.0,67.2,172.5,182.5,92.5
6098,Marnel Spencer,F,Raw,52.5,45.89,67.5,95.0,46.0
6102,Alice Francis-Freeman,F,Single-ply,17.5,61.95,140.0,147.5,77.5
6105,Niesa Nelson,F,Raw,20.5,73.4,110.0,150.0,70.0
6106,Antoinette Kriel,F,Raw,43.5,54.72,125.0,145.0,90.0
6111,Erica Hoffman,F,Raw,19.5,60.8,82.5,105.0,57.5
6114,Kim Tran,F,Wraps,24.0,43.91,110.0,135.0,60.0
6115,Judith Reitman,F,Raw,47.5,93.2,185.0,186.0,95.0
6116,Jenny Skaufel,F,Single-ply,43.0,58.35,132.5,145.0,70.0
6120,Ayaka Tsutsumi,F,Single-ply,20.5,60.2,175.0,147.5,70.0
6121,Deshawndra Trevino,F,Raw,25.0,67.36,100.0,155.0,67.5
6123,Roxanne Kirstner,F,Raw,37.0,56.6,87.5,97.5,60.0
6124,Ashley Contorno,F,Raw,28.0,73.0,137.5,155.0,95.0
6126,Daria Frolkina,F,Raw,28.0,59.6,100.0,117.5,62.5
6130,Precious Collins,F,Wraps,23.0,74.8,135.0,155.0,75.0
6133,Kathryn Mix,F,Raw,40.5,98.4,125.0,162.5,80.0
6137,Carrie Grissinger,F,Raw,33.0,59.69,105.0,127.5,62.5
6145,Jessica Wissman,F,Wraps,24.0,73.48,124.74,117.93,63.5
6147,Stephanie Thies,F,Wraps,36.0,51.8,100.0,97.5,47.5
6149,Alysha Shepherd,F,Raw,20.0,70.0,140.0,170.0,85.0
6154,Amy Marie Richards,F,Wraps,35.0,59.3,100.0,121.0,53.0
6155,La-Tisha Broome,F,Raw,21.5,110.55,162.5,177.5,72.5
6156,Irina Poletaeva,F,Single-ply,30.5,61.64,202.5,187.5,160.0
6159,Darya Shashkova,F,Single-ply,18.5,78.4,192.5,160.0,127.5
6164,Kimberly Bass,F,Raw,33.5,78.5,90.0,125.0,52.5
6167,Kelly Birch,F,Raw,21.0,57.35,100.0,125.0,50.0
6168,Marinda Craiger,F,Wraps,26.0,57.5,127.5,130.0,47.5
6169,Maria Dominguez,F,Single-ply,20.5,51.9,185.0,155.0,145.0
6170,Tessa Yannone,F,Raw,22.5,55.02,105.0,142.5,60.0
6176,Karolina Ruta,F,Raw,21.5,82.0,135.0,167.5,70.0
6177,Maryann Murtagh,F,Raw,27.5,73.5,115.0,155.0,72.5
6180,Louise Edwards,F,Single-ply,38.5,51.67,132.5,142.5,75.0
6181,Rebecca Heath,F,Raw,39.5,46.32,110.0,125.0,67.5
6182,Angela Hudson,F,Raw,40.5,69.05,132.5,157.5,77.5
6186,Jessie Mouton,F,Raw,23.5,61.7,105.0,145.0,50.0
6193,Holly Zajic,F,Raw,36.0,70.58,87.5,97.5,47.5
6195,Jeeraphan Suwannawisut,F,Raw,18.5,61.7,97.5,137.5,47.5
6197,Alexis A. Pihoker,F,Wraps,19.0,79.38,142.88,181.44,92.99
6199,Sammi Jo Johnson,F,Wraps,28.0,88.5,198.0,215.0,102.5
6204,Rachel Gibson,F,Raw,28.5,88.75,200.0,182.5,85.0
