,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
3378,Matthew Dyer,M,Raw,24.5,79.75,190.0,242.5,142.5
3380,Kerbey Anderson,M,Raw,23.0,151.5,160.0,192.5,102.5
3381,Josh Krueger,M,Raw,21.5,102.12,190.0,265.0,150.0
3383,Jesse Herd,M,Raw,21.5,82.7,230.0,260.0,160.0
3384,Mike Jordan,M,Raw,21.0,67.5,154.22,188.24,108.86
3385,Marcus Adodo,M,Raw,21.5,81.72,277.5,300.0,155.0
3386,Joel Dircks,M,Raw,29.0,134.17,292.5,330.0,200.0
3387,Alex Tertitski,M,Raw,33.5,82.9,235.0,310.0,162.5
3390,Cory Poole,M,Raw,20.5,91.0,210.0,230.0,150.0
3391,Kirt Studevant,M,Raw,39.0,133.7,272.5,272.5,195.0
3392,Joshua Mattozzi,M,Raw,20.0,95.8,182.5,215.0,105.0
3394,Austin Burnett,M,Raw,23.5,72.7,180.0,222.5,110.0
3395,Jaco Claasen,M,Single-ply,25.5,124.86,322.5,357.5,230.0
3396,Gian Galbis,M,Wraps,28.0,97.2,262.5,272.5,177.5
3398,Gregory Shearer,M,Raw,41.0,104.0,125.0,205.0,115.0
3399,Keith Richards,M,Raw,25.0,81.19,185.0,210.0,115.0
3401,Matt Levine,M,Single-ply,27.0,91.6,340.0,290.0,202.5
3403,Joseph Creel,M,Raw,29.0,109.3,182.5,232.5,125.0
3404,Erik Gomez,M,Raw,21.0,72.7,175.0,200.0,105.0
3406,Dennis Cannataro,M,Raw,57.0,86.18,157.5,152.5,137.5
3407,Bob Poetzel,M,Raw,51.5,82.61,152.5,162.5,112.5
3411,Matthew Jordan,M,Wraps,30.0,89.81,240.4,278.96,154.22
3412,Ryan Montague,M,Raw,35.0,117.7,320.0,277.5,195.0
3413,Benjamin Motl,M,Raw,22.5,92.25,227.5,277.5,152.5
3414,Micheal Jin,M,Raw,18.0,79.7,220.0,220.0,140.0
3415,Jordan Fite,M,Raw,18.0,97.57,207.5,252.5,145.5
3416,Gerald Shaw,M,Raw,49.5,92.15,195.0,215.0,122.5
3417,Mark Mitchell,M,Wraps,65.0,155.6,170.0,235.0,167.5
3418,Ilya Kharitonov,M,Raw,25.0,90.0,190.0,220.0,150.0
3419,Josh Bosma,M,Multi-ply,32.0,98.2,240.0,275.0,160.0
3421,Harry Betonio,M,Raw,23.0,64.95,177.5,227.5,102.5
3422,Nikolai Altunin,M,Single-ply,37.0,74.6,280.0,255.0,175.0
3423,Granville Mayers,M,Wraps,42.0,106.9,215.0,300.0,200.0
3425,Jackson Boehlke,M,Raw,21.5,82.4,215.0,210.0,155.0
3427,Michael Capelli,M,Raw,19.0,81.1,192.5,192.5,169.0
3428,Jake Cherubini,M,Raw,21.5,76.7,195.0,222.5,132.5
3431,Ted Cox,M,Wraps,26.0,87.1,217.5,247.5,157.5
3432,Alexander Williams,M,Raw,19.0,89.09,182.5,210.0,125.0
3435,Jorge Unigarro,M,Raw,28.0,79.5,190.0,250.0,155.0
3437,Peter Piparo,M,Raw,16.5,64.7,140.0,175.0,70.0
3439,Armando Melendez,M,Wraps,32.0,94.6,245.0,255.0,175.0
3440,Phillip Clark,M,Wraps,24.0,109.8,272.5,325.0,192.5
3441,Sam Bassan,M,Single-ply,15.5,73.5,252.5,227.5,115.0
3443,Daniel Iverson,M,Raw,28.0,97.4,190.0,222.5,97.5
3444,Quinten Walker,M,Raw,27.5,81.9,207.5,242.5,130.0
3445,Mike Zimmerman,M,Raw,38.0,109.25,290.0,317.5,200.0
3447,Michael Kendricks,M,Raw,26.0,97.7,245.0,272.5,190.0
3448,Gregory Belcher,M,Raw,28.0,87.4,157.5,205.0,117.5
3450,Randy Mahan,M,Raw,38.0,105.7,192.5,220.0,182.5
3451,Ray Cabigao,M,Raw,32.5,97.8,235.0,255.0,167.5
3454,Casey Rogers,M,Raw,24.0,82.1,175.0,242.5,135.0
3457,Dustin Pearce,M,Raw,26.5,86.0,150.0,195.0,100.0
3458,Brandon Gardner,M,Raw,27.5,81.8,160.0,207.5,122.5
3459,Mike Frey,M,Wraps,24.0,111.6,220.0,242.5,147.5
3462,Romain Swain,M,Wraps,22.0,87.18,208.65,238.14,136.08
3463,Cody Lefever,M,Raw,28.0,74.12,200.0,265.0,145.0
3464,Anton Shuvayev,M,Raw,19.0,89.1,187.5,242.5,125.0
3465,Nabil Amiri,M,Wraps,26.0,67.13,140.0,182.5,95.0
3467,Ernie Von Allmen,M,Raw,24.0,79.65,170.0,195.0,115.0
3471,Ed Tercyak,M,Single-ply,46.0,110.22,232.5,260.0,185.0
3473,Timothy Hamilton,M,Single-ply,27.0,112.6,257.5,240.0,152.5
3475,Malik Smith,M,Raw,35.5,100.5,206.4,256.3,138.4
3476,Alex Robinson,M,Wraps,18.0,81.9,247.5,225.0,147.5
3478,Vinny Yacuzzi,M,Wraps,26.0,66.22,182.5,227.5,117.5
3479,Konstantin Lebedko,M,Single-ply,31.5,101.71,395.0,335.0,280.0
3480,Dereck Saephan,M,Raw,17.0,62.55,115.0,165.0,72.5
3481,Akim Vakhtin,M,Wraps,32.0,104.4,320.0,330.0,180.0
3482,Kirill Kuzin,M,Wraps,21.0,88.7,250.0,255.0,145.0
3484,Bradley Freestone,M,Raw,29.0,89.95,160.0,180.0,140.0
3486,Aleksandr Rek,M,Wraps,29.0,67.2,217.5,197.5,120.0
3487,Ronald Jackson,M,Raw,19.0,73.7,152.5,217.5,110.0
3488,Ricky Leiter,M,Raw,21.0,79.0,170.0,210.0,117.5
3491,Gus Cooke,M,Wraps,25.0,111.8,300.0,265.0,200.0
3492,Kenneth Sellers,M,Multi-ply,33.5,118.75,351.53,294.84,226.8
3493,Willie McCray,M,Raw,25.5,97.4,170.1,274.4,156.5
3494,Jay Lacambra,M,Wraps,25.0,95.8,190.0,210.0,115.0
3495,Shawn Buckley,M,Single-ply,34.0,99.5,385.0,282.5,242.5
3500,Tyler Yeager,M,Raw,24.5,102.75,245.0,265.0,155.0
3506,Chace Brisby,M,Raw,31.0,74.0,160.0,177.5,112.5
3507,William Murray,M,Single-ply,34.5,72.66,230.0,220.0,167.5
3508,Will Clift,M,Raw,20.5,73.2,185.0,227.5,117.5
3509,Bryce Londerville,M,Single-ply,18.5,54.2,135.0,170.0,85.0
3510,Raymond Curtis,M,Single-ply,82.5,96.06,102.5,152.5,102.5
3512,Jean Pierre Duverger,M,Raw,65.5,72.8,152.5,185.0,90.0
3513,Ryan Crum,M,Raw,35.0,80.15,142.5,197.5,122.5
3514,Brandon Her,M,Raw,21.5,82.4,182.5,192.5,110.0
3515,Ian MacNeil,M,Wraps,21.0,79.5,182.5,227.5,145.0
3516,George Nitescu,M,Raw,25.0,74.9,130.0,187.5,130.0
3517,Layne Norton,M,Raw,33.5,91.48,303.0,322.5,172.5
3518,Cody Matheson,M,Wraps,23.0,108.6,282.5,340.0,195.0
3520,Blake Buchanan,M,Wraps,23.0,78.02,155.0,170.0,87.5
3521,Patrick Padilla,M,Raw,18.5,70.3,162.5,185.0,92.5
3522,Chris Nieto,M,Raw,35.0,78.2,137.5,195.0,105.0
3523,Stephen Slater,M,Multi-ply,26.0,124.51,362.87,292.57,297.1
3526,Richard Larrivieri,M,Raw,18.5,89.3,195.0,240.0,145.0
3527,Spencer Bockman,M,Raw,17.0,82.5,170.1,174.63,117.93
3528,Nour-Eddine Ghaoui,M,Raw,36.0,129.3,310.0,302.5,180.0
3535,David Thomas,M,Raw,31.5,72.5,195.0,242.5,127.5
3537,Jesse Roland,M,Raw,24.5,92.15,260.0,300.0,200.0
3538,Koby Daily,M,Raw,23.0,117.1,245.0,242.5,150.0
3539,Phillip Richard,M,Single-ply,20.5,55.4,222.5,190.0,117.5
3541,Gerald Omictin,M,Raw,22.0,122.55,267.5,260.0,187.5
3542,John Dela Cruz,M,Raw,27.5,83.0,222.5,227.5,135.0
3543,Gerald Dionio,M,Raw,21.0,65.9,220.0,258.0,147.5
3544,Matthew Hanke,M,Wraps,32.0,127.0,272.5,277.5,200.0
3547,Gregory Phelps,M,Raw,20.0,81.6,207.5,267.5,132.5
3548,Christian Favela,M,Raw,20.0,104.9,230.0,265.0,155.0
3549,Nick Terry,M,Raw,29.0,103.9,262.5,317.5,260.0
3550,Bob Seeber,M,Wraps,53.0,108.0,60.0,225.0,145.0
3551,Alex Grable,M,Raw,16.5,90.8,157.5,185.0,97.5
3552,Brandon Boon,M,Raw,18.5,78.2,160.0,232.5,112.5
3553,Socrates Meza-Ayala II,M,Single-ply,16.0,88.0,245.0,250.0,145.0
3554,Joey Zinghini,M,Raw,28.5,73.7,227.5,275.0,142.5
3555,Caleb Spence,M,Raw,17.5,68.9,110.0,147.5,72.5
3557,Colton Artrip,M,Raw,22.0,63.7,170.0,190.0,102.5
3558,Adam Wearne,M,Raw,17.5,96.1,231.0,262.5,147.5
3559,Randy Woodle,M,Raw,21.5,119.5,245.0,252.5,172.5
3560,Don Super,M,Raw,24.0,74.0,195.0,250.0,125.0
3562,Eduard Shungarov,M,Raw,22.0,65.9,110.0,125.0,85.0
3563,Cory Alfermann,M,Wraps,25.0,106.1,235.0,282.5,150.0
3565,Alan Levine,M,Raw,65.0,74.39,148.0,190.5,96.0
3566,John Thorpe,M,Raw,26.0,95.6,210.0,227.5,137.5
3567,Anson Liu,M,Raw,41.5,88.9,190.0,210.0,137.5
3568,Lincoln Bond,M,Raw,42.5,78.6,137.5,195.0,112.5
3571,Adam McWhirter,M,Raw,32.5,101.1,170.0,210.0,105.0
3572,Lewis Parris,M,Raw,20.0,71.7,152.5,225.0,115.0
3573,Erick Baker,M,Single-ply,38.0,108.5,327.5,310.0,217.5
3574,Jared Crafton,M,Raw,27.0,103.4,205.0,235.0,132.5
3575,Efrain Tejada,M,Wraps,40.0,89.27,207.5,237.5,147.5
3576,Sean Rendell,M,Raw,28.5,79.6,207.5,230.0,142.5
3580,Clayton Harrell,M,Wraps,21.0,82.37,197.31,217.72,129.27
3581,James Stuck,M,Raw,40.5,103.3,260.0,250.0,182.5
3584,Brett Milne,M,Raw,27.0,74.8,192.5,235.0,102.5
3587,Luke Dreier,M,Wraps,31.0,139.53,352.5,347.5,200.0
3588,Steven Gassert,M,Raw,16.5,65.16,182.5,185.0,137.5
3592,Griffin Gillespie,M,Raw,18.0,73.6,167.5,190.0,100.0
3594,Vitaliy Smirnov,M,Raw,29.0,64.7,155.0,180.0,87.5
3596,Sandro Nani,M,Raw,24.0,75.0,175.0,182.5,125.0
3598,Joe Dentice,M,Single-ply,47.0,109.77,217.5,250.0,172.5
3600,Anthony Zeccola,M,Raw,21.5,74.88,145.0,200.0,97.5
3601,Kyle Burke,M,Wraps,21.0,95.5,185.0,195.0,110.0
3602,Jeffrey Thiele,M,Raw,35.5,113.2,325.0,305.0,190.0
3604,Andrew Skeirik,M,Raw,26.5,92.4,215.0,242.5,155.0
3605,David Alam,M,Raw,28.0,70.3,142.5,167.5,100.0
3606,Bill Tenerelli,M,Raw,32.0,60.7,200.0,255.0,117.5
3608,Josh Wheeler,M,Wraps,29.0,89.6,255.0,275.0,170.0
3610,Christian Voisin,M,Raw,59.5,73.0,187.5,220.5,130.0
3611,Nicholas Torrisi,M,Raw,20.5,92.2,225.0,247.5,147.5
3612,Sam Jordan,M,Raw,30.0,82.5,170.0,210.0,90.0
3613,Ron Eaton,M,Wraps,39.0,107.68,275.0,280.0,195.0
3616,Jonathan Drummond,M,Raw,49.0,122.5,252.5,330.0,167.5
3617,Steve Mittleman,M,Raw,44.0,117.39,187.5,200.0,132.5
3618,Joshua Hockaday,M,Raw,17.5,92.08,120.2,138.4,86.2
3619,Jason Manenkoff,M,Raw,30.0,74.39,192.5,227.5,172.5
3621,Elliot Bell,M,Raw,21.5,103.0,177.5,242.5,122.5
3623,Trevor Pfaendtner,M,Wraps,25.0,122.29,302.5,275.0,217.5
3624,Jimmy Meinking,M,Wraps,27.0,107.59,260.82,276.69,181.44
3628,Kyle Thyssen,M,Single-ply,17.5,54.11,129.3,165.6,61.2
3631,Trung Minh Nguyen,M,Raw,20.5,81.15,180.0,217.5,122.5
3634,Matt King,M,Single-ply,25.5,117.7,235.0,280.0,180.0
3635,Daniel Stornaiuolo,M,Wraps,22.0,145.42,322.5,310.0,185.0
3636,Mitch Kim,M,Raw,16.5,65.4,137.5,135.0,67.5
3638,Merlin Viet,M,Raw,28.5,94.4,240.0,257.5,155.0
3641,Stian Walgermo,M,Single-ply,27.5,104.76,387.5,342.5,295.0
3643,Will Wright,M,Raw,21.0,104.7,257.5,305.0,172.5
3644,Johann Gylfason,M,Raw,35.0,105.9,285.0,270.0,195.0
3645,Sergio Hernandez,M,Wraps,29.5,87.54,190.51,219.99,136.08
3646,Jordan Nelson,M,Raw,22.0,86.9,205.0,225.0,142.5
3648,Chris Hall,M,Raw,17.5,92.44,220.0,245.0,135.0
3651,Nathan Brandhorst,M,Raw,21.0,107.82,330.0,310.0,182.5
3654,Christopher Yoshikawa,M,Raw,21.0,81.8,215.0,282.5,137.5
3657,Tom Cullingworth,M,Raw,18.0,100.0,185.0,217.5,102.5
3658,Darren Robuck,M,Wraps,47.0,107.86,240.0,237.5,160.0
3661,Trenton Whitted,M,Wraps,13.0,58.06,92.5,130.0,52.5
3664,Patrick Hewitt,M,Wraps,17.0,67.18,190.0,185.0,105.0
3666,Zayne Francis,M,Raw,14.5,82.6,130.0,170.0,67.5
3667,Adam Herrera,M,Wraps,41.0,107.59,180.0,210.0,92.5
3669,Gabriel Malone,M,Raw,33.5,81.2,265.0,277.5,155.0
3670,Andre Galang,M,Raw,20.0,105.5,227.5,215.0,110.0
3672,Michael Eisner,M,Wraps,23.0,133.2,240.0,237.5,155.0
3673,Mirro Bidanian,M,Raw,15.0,55.88,65.0,102.5,50.0
3675,Mitch Murphy,M,Raw,23.5,118.35,225.0,250.0,165.0
3678,Otis Sexton,M,Wraps,33.0,111.3,122.5,182.5,125.0
3679,Kelton Cernin,M,Raw,23.0,98.2,197.5,250.0,162.5
3681,Mark Glusica,M,Raw,29.0,160.39,255.0,327.5,207.5
3683,Christopher Fey,M,Raw,20.0,87.5,137.5,220.0,95.0
3684,Collin Cortez,M,Raw,28.0,97.61,202.5,240.0,137.5
3685,Garreth Kaplan,M,Wraps,21.0,74.39,210.92,204.12,122.47
3686,Semboury Phan,M,Raw,29.0,98.0,210.0,240.0,197.5
3687,Jimmy Hamlin,M,Raw,21.0,104.2,220.0,220.0,112.5
3690,Chris Patton,M,Raw,44.0,80.7,130.0,195.0,107.5
3694,David Lemmel,M,Raw,36.0,122.2,245.0,265.0,182.5
3695,Bryan Alm,M,Raw,41.0,154.4,320.0,317.5,212.5
3696,Scott Johnson,M,Raw,48.5,82.6,122.5,170.0,95.0
3697,William Depault,M,Raw,12.0,38.0,52.5,92.5,30.0
3699,Randy Holman,M,Wraps,64.0,103.92,60.0,60.0,160.0
3700,Brennan Taylor,M,Wraps,24.0,109.41,182.5,205.0,132.5
3701,Joshua Jaggers,M,Raw,24.0,100.06,252.5,292.5,205.0
3702,Matt Gaechter,M,Wraps,35.0,89.18,255.0,275.0,167.5
3704,Gabe Boyle,M,Raw,17.0,55.1,97.5,110.0,62.5
3705,Rick Gutman,M,Raw,63.0,73.4,117.5,132.5,113.0
3706,Milan Spingl,M,Single-ply,28.5,147.42,427.5,322.5,292.5
3707,Ryan Walsh,M,Single-ply,30.5,97.4,265.0,265.0,190.0
3709,Blake Banu,M,Raw,15.0,92.0,125.0,140.0,57.5
3710,Femis Lambrionidis,M,Single-ply,21.5,129.7,420.0,370.0,290.0
3711,Andre Castro,M,Wraps,44.0,99.3,230.0,272.5,162.5
3713,Alexey Kuzmin,M,Raw,29.5,81.15,252.5,287.5,175.0
3714,Sheridan Wray,M,Raw,40.5,92.28,220.0,265.0,177.5
3716,Jerry Fannin,M,Wraps,57.0,107.23,207.52,215.0,142.52
3717,Sushmith Kulkarni,M,Raw,19.5,75.9,102.5,152.5,80.0
3718,Tim Mercer,M,Raw,35.0,86.5,215.0,252.5,157.5
3719,Drew Leggett,M,Wraps,23.0,95.0,252.5,250.0,175.0
3721,Jonathan Alexander,M,Raw,25.0,89.1,152.5,212.5,92.5
3723,Ariel Albores,M,Wraps,35.0,100.0,270.0,260.0,177.5
3727,Arnold Delgadillo,M,Single-ply,19.5,58.6,192.5,210.0,145.0
3729,Joshua Brown,M,Single-ply,24.5,101.0,305.0,255.0,150.0
3730,Jose Hernandez,M,Single-ply,46.0,79.02,205.0,205.0,130.0
3731,Mario D'Amico,M,Multi-ply,23.0,98.2,365.0,275.0,240.0
3732,Darren Moore,M,Raw,15.0,67.5,83.91,113.4,61.23
3734,Peter Tranetoft,M,Raw,35.5,88.8,145.0,195.0,100.0
3735,Evan McNamara,M,Wraps,23.0,106.3,232.5,250.0,165.0
3738,Sohale Shakoor,M,Raw,18.0,81.6,162.5,187.5,110.0
3744,Brandon D. Numsen,M,Wraps,40.0,96.62,220.0,227.5,165.0
3747,Lee Fish,M,Wraps,73.0,73.8,107.5,137.5,92.5
3748,Paul G Schreiner,M,Raw,28.5,92.0,230.0,265.0,142.5
3749,Alex Ayliffe,M,Raw,25.0,83.6,170.0,182.5,102.5
3750,Will Short,M,Raw,15.5,94.0,142.5,185.0,105.0
3752,Arturo Uriostegui,M,Raw,25.0,65.82,150.0,195.0,135.0
3753,Brady Cable,M,Raw,21.5,90.85,197.5,275.0,145.0
3754,Bradley Schofield,M,Raw,33.0,90.0,220.0,272.5,143.0
3755,Daniel Morris,M,Raw,28.5,80.0,165.0,225.0,165.0
3756,Zachary Justice,M,Raw,19.0,85.09,145.0,200.0,87.5
3757,Anton Solodov,M,Single-ply,25.5,148.25,440.0,327.0,300.0
3758,Jared Naquin,M,Single-ply,22.5,81.2,290.0,257.5,190.0
3759,Fabricio Duque,M,Raw,19.5,62.8,150.0,190.0,77.5
3760,Oleksandr Lebediev,M,Single-ply,21.5,82.4,340.0,297.5,250.0
3762,Simon Bergner,M,Raw,26.5,73.85,187.5,217.5,122.5
3763,Matthew Yap,M,Raw,17.5,65.42,208.0,212.5,130.0
3764,Freddie Tackett,M,Wraps,36.0,106.14,217.5,257.5,165.0
3766,Matthew Munson,M,Wraps,21.0,88.9,217.5,272.5,142.5
3768,Nicholas Witczak,M,Raw,23.0,88.3,190.0,225.0,142.5
3770,Josh James,M,Single-ply,24.5,91.5,210.0,225.0,137.5
3771,Joshua Marvil,M,Raw,21.5,89.9,175.0,205.0,120.0
3772,Lester Hahn,M,Wraps,36.0,165.9,255.0,272.5,190.0
3773,Antoine Boyer,M,Raw,16.5,63.14,112.5,160.0,77.5
3774,Evan McNamara,M,Wraps,23.0,104.5,240.0,287.5,155.0
3776,Vincent Halbot,M,Raw,45.5,73.88,182.5,195.0,152.5
3777,Javier Sahagun,M,Raw,25.0,99.0,172.5,222.5,145.0
3778,Justin Oliver,M,Raw,27.0,89.18,197.5,270.0,155.0
3779,James Grinstead,M,Wraps,26.0,99.5,242.5,227.5,150.0
3783,Don Powers,M,Multi-ply,44.0,109.3,250.0,247.5,185.0
3785,Brett Wondra,M,Wraps,37.0,109.2,307.5,282.5,167.5
3786,Alexandre Johnson-Barroso,M,Raw,23.0,88.45,140.0,155.0,107.5
3787,Victor Valenzuela,M,Wraps,24.0,115.0,205.0,215.0,125.0
3790,Dariusz Wszola,M,Single-ply,36.5,58.62,255.0,217.5,177.5
3791,Luke Beasley,M,Wraps,26.0,72.9,205.0,235.0,147.5
3792,Scott Lookabaugh,M,Raw,35.0,72.5,167.5,237.5,137.5
3793,Gabriel Campbell,M,Raw,25.5,101.4,180.0,220.0,112.5
3795,Akira Kobayashi,M,Raw,26.0,73.8,155.0,200.0,122.5
3796,James Manning,M,Multi-ply,25.0,106.32,244.94,226.8,147.42
3797,Ernest Ruzin,M,Wraps,78.5,61.6,132.5,161.0,75.0
3798,Steven Steel,M,Raw,29.0,104.6,267.5,285.0,185.0
3799,Jamison Richardson,M,Wraps,25.0,124.38,260.82,292.57,156.49
3801,Nicholas Rowland,M,Raw,30.0,123.4,292.5,337.5,212.5
3802,Marvin Ziegler,M,Raw,22.5,72.25,172.5,190.0,115.0
3803,Kery Danh,M,Raw,17.0,80.8,185.0,207.5,112.5
3804,Matthew Troxell,M,Raw,22.0,91.72,127.5,187.5,102.5
3805,Jeremy Foster,M,Raw,33.5,102.35,195.0,235.0,130.0
3806,Claudio Gomes Pereira,M,Raw,55.0,91.17,160.0,170.0,120.0
3808,Caolan Burke-Prior,M,Raw,18.5,81.2,205.0,225.0,142.5
3809,Robert Mouton,M,Raw,34.0,87.45,217.5,210.0,130.0
3810,Lee Crisp,M,Raw,39.0,106.14,197.5,245.0,172.5
3811,David Zavadil,M,Raw,53.0,89.2,170.0,205.0,80.0
3812,Stanley Cocker,M,Raw,23.5,118.6,300.0,300.0,170.0
3813,Ben Flawith,M,Wraps,20.0,108.15,200.0,260.0,160.0
3814,Amir Fazeli,M,Raw,29.5,82.38,242.5,317.5,147.5
3815,Chris Maestas,M,Wraps,29.0,89.6,245.0,250.0,155.0
3816,Ivan Filipovic,M,Raw,22.5,82.8,185.0,217.5,110.0
3817,Seth Daigre,M,Raw,26.0,55.0,132.5,185.0,92.5
3818,John Davis,M,Raw,40.0,108.8,245.0,275.0,167.5
3819,Phillip Bailey,M,Wraps,37.0,96.8,232.5,240.0,117.5
3820,Andre Hentschel,M,Single-ply,25.5,89.94,332.5,270.0,240.0
3821,Alex Brown,M,Wraps,26.0,137.0,272.5,240.0,162.5
3822,Jerry Tin,M,Raw,26.5,81.0,165.0,175.0,102.5
3823,Chris Peterson,M,Wraps,23.0,94.4,207.5,245.0,165.0
3824,Brian Minier,M,Raw,40.0,149.0,245.0,290.0,185.0
3827,Tyler Herrschaft,M,Wraps,20.0,81.47,165.56,199.58,122.47
3828,Jack Rothenberger,M,Raw,23.0,124.5,235.0,227.5,147.5
3829,Hari Singh Cheema,M,Single-ply,62.5,72.97,190.0,210.0,125.0
3830,Bob Evans,M,Single-ply,53.0,100.0,214.89,194.59,162.39
3831,Dariusz Wszola,M,Single-ply,31.5,55.84,252.5,210.0,167.5
3833,Femis Lambrionidis,M,Single-ply,23.5,142.55,410.0,350.0,295.0
3834,Ethan Smith,M,Raw,20.5,81.7,190.0,220.0,125.0
3835,Antonio Zavala,M,Raw,24.5,82.2,222.5,247.5,142.5
3836,Corey McManus,M,Raw,39.0,88.9,181.44,244.94,192.78
3837,Fabien Ho Ching Ma,M,Raw,21.5,81.22,220.0,242.5,140.0
3838,Alexander Willcox,M,Raw,23.0,141.02,257.5,290.0,155.0
3840,Dong Yun,M,Raw,20.5,73.1,202.5,215.0,122.5
3843,Andrew Klockowski,M,Wraps,17.0,74.84,192.78,215.46,117.93
3844,Trey Koenig,M,Raw,23.0,97.9,237.5,247.5,165.0
3845,Callan Gibbons,M,Raw,23.5,82.0,212.5,285.0,120.0
3847,Wayne Schmitt,M,Raw,26.0,73.7,197.5,245.0,142.5
3848,Chris Herrlinger,M,Raw,29.5,111.2,230.0,222.5,182.5
3849,Mick Loyd,M,Wraps,39.0,114.03,115.67,151.95,106.59
3850,Curtis Hubbard,M,Wraps,66.0,75.0,137.5,162.5,80.0
3851,Jacob Williams,M,Single-ply,16.5,87.0,217.5,217.5,137.5
3852,Sean Berry,M,Raw,43.0,122.5,265.0,285.0,145.0
3853,Martin Haraldsen Knut,M,Raw,21.5,92.3,220.0,75.0,195.0
3854,Gustavo Castro,M,Raw,30.5,81.9,157.5,192.5,125.0
3857,Edward Zimmerman,M,Raw,58.0,109.7,275.0,245.0,147.5
3859,William Butler,M,Wraps,35.0,95.9,227.5,255.0,155.0
3862,Beau Anderson,M,Raw,38.0,94.7,187.5,220.0,125.0
3863,Zachery Fuqua,M,Single-ply,22.5,87.8,125.0,192.5,115.0
3865,Amir Alavi,M,Wraps,23.0,87.5,172.5,195.0,115.0
3866,James Rowe,M,Raw,19.0,107.77,220.0,207.5,142.5
3867,Charlie Chawalitmetha,M,Wraps,24.0,79.29,197.5,265.0,147.5
3868,Maxwell Mooney,M,Raw,26.5,113.4,240.0,270.0,140.0
3870,Jeff Lewis,M,Single-ply,32.0,242.4,385.0,312.5,295.0
3871,Ethan Coleman,M,Raw,33.5,96.3,187.5,257.5,117.5
3873,Victor Cruz,M,Raw,22.5,104.7,227.5,252.5,155.0
3874,Brodie Scott,M,Wraps,14.0,66.22,88.45,147.42,68.04
3875,Alan Taylor,M,Raw,29.0,88.5,147.5,195.0,105.0
3876,Tevin Guillot,M,Single-ply,23.5,100.5,300.0,275.0,190.0
3877,Scotty Hatlevig,M,Wraps,41.0,80.56,237.5,275.0,165.0
3879,Pawel Osmialowski,M,Single-ply,35.5,58.68,255.0,217.5,152.5
3880,Jack Pidgeon,M,Wraps,50.0,103.6,175.0,200.0,142.5
3881,Stephen King,M,Single-ply,48.0,84.35,252.5,227.5,127.5
3882,Joshua Mounce,M,Raw,19.5,79.5,182.5,235.0,130.0
3885,Joshua Guerrero,M,Raw,23.0,73.12,192.5,212.5,115.0
3886,Chris Clanton,M,Wraps,33.0,113.0,242.5,250.0,150.0
3887,Anthony Evans,M,Wraps,25.0,89.72,255.0,277.5,155.0
3888,Adam Silverman,M,Raw,23.0,66.13,147.5,227.5,107.5
3889,Eugene Cho,M,Raw,22.5,81.3,185.0,205.0,125.0
3890,Nate Bugni,M,Raw,27.0,74.5,230.0,290.0,145.0
3891,Jakob Bunnell,M,Raw,19.0,81.6,180.0,230.0,115.0
3894,Maxim Korotkov,M,Single-ply,33.5,123.4,400.0,300.0,270.0
3897,Scott Faulkner,M,Wraps,23.0,86.18,92.99,138.35,68.04
3899,Michael Odenthal,M,Raw,27.5,103.53,255.0,232.5,147.5
3900,John Hurle,M,Single-ply,62.0,123.29,260.82,192.78,138.35
3901,Kevin Ganir,M,Raw,24.0,81.5,185.0,247.5,125.0
3902,Curtis Cecak,M,Raw,30.5,117.3,225.0,230.0,147.5
3903,Nicholas Seliger,M,Wraps,24.0,99.43,220.0,262.5,137.5
3904,Rayyan Kubbar,M,Raw,21.5,65.2,125.0,185.0,82.5
3906,Anthony Kamleh,M,Raw,18.5,82.4,175.0,220.0,110.0
3908,Julian Bevans,M,Raw,30.0,98.2,272.5,295.0,232.5
3911,Etienne Lited,M,Single-ply,28.5,59.64,250.0,242.5,145.0
3912,Shane Gallant,M,Wraps,24.0,134.8,275.0,290.0,177.5
3913,Landon Hoornstra,M,Wraps,12.0,52.0,55.0,67.5,25.0
3914,Justin Pinto,M,Raw,20.5,78.6,215.0,250.0,142.5
3916,Spencer Draggoo,M,Single-ply,19.5,81.5,167.5,210.0,100.0
3919,Brandon Ward,M,Single-ply,28.5,92.63,250.0,280.0,180.0
3923,Jerry Palinsky,M,Wraps,26.0,110.9,200.0,200.0,150.0
3924,Callistus Schissel,M,Raw,47.5,146.03,250.0,255.0,245.0
3925,Raphael Santiago,M,Raw,29.5,110.0,232.5,302.5,165.0
3926,Sheng-Hung Yang,M,Single-ply,26.5,55.82,170.0,260.0,97.5
3928,Joel Mitchell,M,Wraps,39.0,88.0,237.5,225.0,142.5
3929,Ricardo Martinez,M,Raw,27.5,91.0,235.0,277.5,142.5
3930,Matthew O'Brien,M,Raw,29.0,150.2,215.0,255.0,147.5
3931,Allen Pennington,M,Single-ply,16.5,89.45,229.1,201.9,136.1
3933,Landon Cross,M,Single-ply,30.0,99.16,267.5,102.5,185.0
3936,Alejandro Ayala,M,Wraps,16.0,96.62,151.95,190.51,92.99
3938,Harsimranreet Singh,M,Raw,21.5,72.9,130.0,182.5,87.5
3939,Aleksey Proskuryakov,M,Wraps,32.0,97.3,210.0,210.0,140.0
